time,flux,raw,RB,sky,e_flux,upperlimit,instrument,band
3283.536515,3088.605624,3119.239171,1.609285,10661.280273,23.895129,F,-kepler,kepler
3283.556949,3083.84717,3106.483673,0.894232,10662.507812,23.892061,F,-kepler,kepler
3283.577382,3095.746521,3106.554792,1.161935,10659.730469,23.899987,F,-kepler,kepler
3283.597816,3098.34722,3087.476007,0.978984,10695.321289,23.933143,F,-kepler,kepler
3283.618249,3098.157265,3061.932008,1.102481,10645.540039,23.889751,F,-kepler,kepler
3283.638683,3033.168566,2973.99512,3.377667,10640.400391,23.828724,F,-kepler,kepler
3283.659117,3083.036054,2996.86567,1.514492,10633.830078,23.866421,F,-kepler,kepler
3283.67955,3084.028534,2979.09888,1.518085,10626.355469,23.860781,F,-kepler,kepler
3283.699984,3100.131705,2949.114242,1.170876,10620.080078,23.869331,F,-kepler,kepler
3283.720417,3100.176896,2911.379901,1.20153,10625.600586,23.874172,F,-kepler,kepler
3283.761285,3087.890868,3132.522215,1.385572,10609.956055,23.849869,F,-kepler,kepler
3283.781718,3058.110327,3100.994623,1.493781,10619.453125,23.832204,F,-kepler,kepler
3283.802152,3086.936982,3124.842281,0.769236,10616.819336,23.855013,F,-kepler,kepler
3283.822585,3104.679408,3133.665247,1.340914,10682.336914,23.927371,F,-kepler,kepler
3283.843019,3098.5301,3128.234715,1.266977,10598.192383,23.84889,F,-kepler,kepler
3283.863453,3075.898263,3096.397959,1.3633,10589.212891,23.821353,F,-kepler,kepler
3283.883886,3106.454105,3105.663048,1.064431,10594.091797,23.852218,F,-kepler,kepler
3283.90432,3101.51539,3068.675859,0.906505,10592.711914,23.846717,F,-kepler,kepler
3283.924753,3083.506245,3028.966317,1.023653,10587.042969,23.826092,F,-kepler,kepler
3283.945187,3090.341894,3010.078444,1.165295,10573.144531,23.819937,F,-kepler,kepler
3283.965621,3079.145685,2961.139699,1.392149,10560.621094,23.799252,F,-kepler,kepler
3284.006488,3074.564239,3095.686245,1.830199,10560.480469,23.795132,F,-kepler,kepler
3284.026921,3115.538473,3132.450278,1.318683,10564.626953,23.834471,F,-kepler,kepler
3284.047355,3074.7887,3091.226929,1.641755,10552.09375,23.788009,F,-kepler,kepler
3284.067789,3087.308043,3090.839542,0.990295,10556.789062,23.80303,F,-kepler,kepler
3284.088222,3083.136021,3075.140173,1.472211,10544.830078,23.788955,F,-kepler,kepler
3284.108656,3091.867937,3072.792741,1.525865,10542.660156,23.794681,F,-kepler,kepler
3284.12909,3096.131366,3058.49674,1.656828,10532.810547,23.789806,F,-kepler,kepler
3284.149523,3077.587768,3031.69145,1.326904,10528.904297,23.770205,F,-kepler,kepler
3284.169957,3099.1776,3032.2581,1.112534,10523.148438,23.784032,F,-kepler,kepler
3284.19039,3095.221591,3013.691176,1.586566,10515.62793,23.774011,F,-kepler,kepler
3284.210824,3097.102743,2997.591148,0.990055,10517.800781,23.777551,F,-kepler,kepler
3284.251691,3062.539531,3090.313062,1.490244,10520.310547,23.749545,F,-kepler,kepler
3284.272125,3113.533766,3139.413764,1.493096,10514.804688,23.78928,F,-kepler,kepler
3284.292558,3094.280544,3124.076287,1.428942,10527.404297,23.783472,F,-kepler,kepler
3284.312992,3099.529337,3133.832548,1.047264,10506.243164,23.769576,F,-kepler,kepler
3284.333426,3106.336233,3134.607873,0.703706,10497.567383,23.767944,F,-kepler,kepler
3284.353859,3081.090856,3099.8716,1.082225,10501.607422,23.749412,F,-kepler,kepler
3284.374293,3087.153339,3106.943125,1.142476,10491.099609,23.745526,F,-kepler,kepler
3284.394726,3101.486996,3106.472416,1.326099,10484.942383,23.752674,F,-kepler,kepler
3284.41516,3080.949505,3088.286456,1.610004,10486.712891,23.736263,F,-kepler,kepler
3284.435594,3089.889285,3083.401962,1.114841,10478.228516,23.736662,F,-kepler,kepler
3284.456027,3110.187187,3085.449781,1.088841,10479.013672,23.755096,F,-kepler,kepler
3284.496894,3103.612241,3138.482152,1.941395,10460.601562,23.733247,F,-kepler,kepler
3284.517328,3097.077625,3115.244876,1.258602,10466.734375,23.732895,F,-kepler,kepler
3284.537762,3064.386742,3071.96399,2.169038,10452.003906,23.691372,F,-kepler,kepler
3284.558195,3086.422815,3083.095613,1.4713,10454.171875,23.712575,F,-kepler,kepler
3284.578629,3097.023473,3080.591905,0.782087,10455.65918,23.723156,F,-kepler,kepler
3284.599062,3084.589466,3045.638188,0.910176,10454.245117,23.711033,F,-kepler,kepler
3284.619496,3078.921503,3025.818364,1.310686,10441.841797,23.695204,F,-kepler,kepler
3284.63993,3080.561796,3013.720182,1.032204,10437.817383,23.693114,F,-kepler,kepler
3284.660363,3094.197438,3009.722165,0.641291,10437.62793,23.704895,F,-kepler,kepler
3284.680797,3085.971169,2971.974625,1.344919,10425.453125,23.687019,F,-kepler,kepler
3284.70123,3070.007063,2928.810593,1.462564,10423.024414,23.670891,F,-kepler,kepler
3284.742098,3085.02016,3109.979125,1.318274,10416.135742,23.678016,F,-kepler,kepler
3284.762531,3076.455562,3099.898042,1.016541,10422.423828,23.67602,F,-kepler,kepler
3284.782965,3081.686165,3094.204235,1.594359,10401.537109,23.662286,F,-kepler,kepler
3284.803398,3066.694863,3074.268773,1.443467,10408.024414,23.654823,F,-kepler,kepler
3284.823832,3083.708194,3077.766792,1.699578,10394.341797,23.657746,F,-kepler,kepler
3284.844266,3086.247608,3060.244748,1.28815,10401.263672,23.666048,F,-kepler,kepler
3284.864699,3091.24026,3046.139682,0.823896,10401.951172,23.671031,F,-kepler,kepler
3284.885133,3081.950355,3022.40115,1.716997,10390.629883,23.652945,F,-kepler,kepler
3284.905566,3072.310763,2999.140517,1.805901,10372.642578,23.628682,F,-kepler,kepler
3284.926,3074.250263,2982.71763,2.006901,10368.910156,23.627106,F,-kepler,kepler
3284.946434,3076.305403,2956.132953,1.23523,10382.283203,23.64066,F,-kepler,kepler
3284.987301,3092.183565,3118.798109,1.300443,10365.501953,23.639867,F,-kepler,kepler
3285.007734,3091.556204,3116.105348,1.937107,10354.793945,23.629909,F,-kepler,kepler
3285.028168,3030.781137,3052.885318,2.856304,10363.488281,23.584103,F,-kepler,kepler
3285.048602,3096.935993,3108.72364,1.247845,10357.964844,23.637421,F,-kepler,kepler
3285.069035,3103.521374,3100.441138,1.164163,10356.097656,23.641565,F,-kepler,kepler
3285.089469,3089.793298,3082.844011,1.526544,10352.591797,23.626425,F,-kepler,kepler
3285.109903,3069.642247,3043.430971,1.789261,10340.625,23.598182,F,-kepler,kepler
3285.130336,3090.996073,3041.087732,0.967079,10351.207031,23.626265,F,-kepler,kepler
3285.15077,3082.971124,3015.296532,1.633863,10330.741211,23.601213,F,-kepler,kepler
3285.171203,3070.749571,2971.427576,1.658586,10337.375,23.596297,F,-kepler,kepler
3285.191637,3106.205962,2969.854584,1.552145,10325.171875,23.616749,F,-kepler,kepler
3285.232504,3094.889052,3118.504645,1.483185,10324.974609,23.606624,F,-kepler,kepler
3285.252938,3082.021966,3104.426897,1.233802,10319.927734,23.590863,F,-kepler,kepler
3285.273371,3076.904261,3102.79347,1.287192,10323.582031,23.589575,F,-kepler,kepler
3285.293805,3092.577118,3109.446516,0.961484,10316.634766,23.597254,F,-kepler,kepler
3285.314238,3085.734066,3090.487083,0.746646,10316.5,23.591113,F,-kepler,kepler
3285.334672,3079.632367,3076.933128,1.33673,10308.711914,23.578886,F,-kepler,kepler
3285.355106,3092.795165,3070.112854,0.552348,10311.611328,23.593025,F,-kepler,kepler
3285.375539,3078.728592,3036.366354,1.420442,10297.916016,23.568581,F,-kepler,kepler
3285.395973,3081.344556,3012.049724,2.205686,10295.55957,23.56881,F,-kepler,kepler
3285.416407,3080.045166,2994.540085,1.062436,10299.202148,23.570874,F,-kepler,kepler
3285.43684,3120.211067,2994.213927,1.051898,10277.056641,23.586742,F,-kepler,kepler
3285.477707,3087.392904,3082.841143,1.477959,10282.173828,23.562345,F,-kepler,kepler
3285.498141,3082.253826,3065.606036,1.257586,10283.399414,23.558896,F,-kepler,kepler
3285.518575,3088.510047,3054.647446,1.587741,10276.5,23.558329,F,-kepler,kepler
3285.539008,3099.577858,3049.642529,1.469177,10270.640625,23.562919,F,-kepler,kepler
3285.559442,3087.511385,3011.030218,0.79862,10270.322266,23.552003,F,-kepler,kepler
3285.579875,3095.651027,2988.688434,1.176379,10260.598633,23.550607,F,-kepler,kepler
3285.600309,3087.703552,2948.599968,0.941693,10259.131836,23.542306,F,-kepler,kepler
3285.620743,3118.407082,2928.687452,0.65284,10259.544922,23.569733,F,-kepler,kepler
3285.641176,3058.688867,2830.623174,2.624339,10241.539062,23.501164,F,-kepler,kepler
3285.66161,3095.663346,2834.244025,1.467162,10247.753906,23.539291,F,-kepler,kepler
3285.722911,3083.971139,3060.041722,1.58333,10237.178711,23.519641,F,-kepler,kepler
3285.743344,3081.16387,3021.791465,1.202492,10244.869141,23.523952,F,-kepler,kepler
3285.784211,3054.277214,2938.84959,2.40824,10231.75,23.488615,F,-kepler,kepler
3285.804645,3085.631261,2947.026845,1.028393,10217.033203,23.503317,F,-kepler,kepler
3285.825079,3094.427405,2912.13636,0.885899,10217.664062,23.511643,F,-kepler,kepler
3285.968114,3106.138061,3050.752141,1.353761,10204.427734,23.510296,F,-kepler,kepler
3285.988547,3061.4607,3012.017349,2.65536,10193.020508,23.460713,F,-kepler,kepler
3286.008981,3095.729393,3062.078168,2.428187,10181.932617,23.481219,F,-kepler,kepler
3286.029415,3083.807073,3059.409574,1.91982,10195.828125,23.482964,F,-kepler,kepler
3286.049848,3073.253553,3058.437961,1.945883,10178.933594,23.458683,F,-kepler,kepler
3286.070282,3078.513915,3074.209005,1.547368,10181.376953,23.4655,F,-kepler,kepler
3286.090715,3061.130906,3062.573798,1.781703,10175.488281,23.4449,F,-kepler,kepler
3286.111149,3091.015021,3094.554933,1.82487,10171.253906,23.467604,F,-kepler,kepler
3286.131583,3083.515266,3080.899716,1.682996,10173.298828,23.462777,F,-kepler,kepler
3286.152016,3074.759516,3091.070025,1.590846,10167.963867,23.450305,F,-kepler,kepler
3286.17245,3075.934615,3101.580784,1.877132,10167.932617,23.451318,F,-kepler,kepler
3286.192884,3076.810226,3095.400592,2.045713,10160.510742,23.445521,F,-kepler,kepler
3286.213317,3058.151474,3084.612646,2.026371,10158.15625,23.426905,F,-kepler,kepler
3286.233751,3064.939074,3092.10628,1.918328,10149.158203,23.424945,F,-kepler,kepler
3286.254184,3083.553449,3105.244484,1.397056,10146.469727,23.439057,F,-kepler,kepler
3286.274618,3078.281371,3101.718638,1.182204,10147.107422,23.434952,F,-kepler,kepler
3286.295052,3098.440223,3112.883009,1.147799,10146.291016,23.452083,F,-kepler,kepler
3286.315485,3092.018763,3102.598498,1.561781,10138.620117,23.439603,F,-kepler,kepler
3286.335919,3087.98709,3094.810771,1.515869,10128.796875,23.427327,F,-kepler,kepler
3286.356352,3090.002369,3083.423427,1.246167,10132.272461,23.432193,F,-kepler,kepler
3286.376786,3080.327129,3067.454005,1.875696,10114.706055,23.408042,F,-kepler,kepler
3286.39722,3099.934993,3072.0838,1.451107,10118.856445,23.429106,F,-kepler,kepler
3286.417653,3093.585219,3055.519321,0.658068,10125.604492,23.429459,F,-kepler,kepler
3286.45852,3089.477691,3110.39027,2.091965,10112.546875,23.414242,F,-kepler,kepler
3286.478954,3096.665371,3115.793246,1.364017,10116.28418,23.423928,F,-kepler,kepler
3286.499388,3074.836401,3105.320195,1.941287,10099.466797,23.389647,F,-kepler,kepler
3286.519821,3089.827578,3110.349313,1.495318,10090.930664,23.395376,F,-kepler,kepler
3286.540255,3077.656746,3089.279401,1.852812,10080.102539,23.374956,F,-kepler,kepler
3286.560688,3093.293944,3103.307442,0.930991,10094.880859,23.401958,F,-kepler,kepler
3286.581122,3084.976671,3095.809363,1.295731,10084.378906,23.385255,F,-kepler,kepler
3286.601556,3095.451956,3087.648925,1.05481,10079.349609,23.390089,F,-kepler,kepler
3286.621989,3097.904297,3089.565175,1.255519,10072.139648,23.385866,F,-kepler,kepler
3286.642423,3093.920185,3066.277774,1.346209,10067.635742,23.378328,F,-kepler,kepler
3286.662856,3099.615348,3047.128643,1.291902,10069.495117,23.385037,F,-kepler,kepler
3286.703724,3088.959646,3101.161711,1.397406,10065.264648,23.371816,F,-kepler,kepler
3286.724157,3101.491848,3106.522864,0.968239,10056.013672,23.374731,F,-kepler,kepler
3286.744591,3083.883095,3083.907183,1.658532,10052.008789,23.355524,F,-kepler,kepler
3286.785458,3099.721978,3072.655969,1.389961,10046.6875,23.364873,F,-kepler,kepler
3286.805892,3102.080263,3052.966658,1.669731,10046.681641,23.366963,F,-kepler,kepler
3286.826325,3100.763927,3027.176673,1.785972,10033.642578,23.354204,F,-kepler,kepler
3286.846759,3077.399937,2997.008657,1.526606,10028.935547,23.329234,F,-kepler,kepler
3286.867192,3066.317849,2968.735613,2.444694,10010.273438,23.302747,F,-kepler,kepler
3286.887626,3091.540099,2957.731566,1.244299,10027.694336,23.340711,F,-kepler,kepler
3286.90806,3093.080951,2937.931395,1.204077,10019.910156,23.335157,F,-kepler,kepler
3286.948927,3067.279471,3081.972838,1.638098,10017.861328,23.310363,F,-kepler,kepler
3286.969361,3080.497374,3090.752583,1.383552,10020.768555,23.324722,F,-kepler,kepler
3286.989794,3092.063745,3090.758321,1.479757,10008.717773,23.32429,F,-kepler,kepler
3287.010228,3094.959733,3073.545065,1.439358,10008.631836,23.326792,F,-kepler,kepler
3287.030661,3084.317173,3052.651441,2.213347,9997.404297,23.307317,F,-kepler,kepler
3287.051095,3092.049197,3033.621013,1.940701,10000.795898,23.317224,F,-kepler,kepler
3287.071528,3114.003211,3034.21328,1.245762,9993.246094,23.330047,F,-kepler,kepler
3287.091962,2998.737656,2903.796055,5.228115,9991.376953,23.225567,F,-kepler,kepler
3287.112396,3093.422852,2975.893042,1.497469,9983.268555,23.302836,F,-kepler,kepler
3287.132829,3096.894422,2949.037671,1.33282,9980.136719,23.303139,F,-kepler,kepler
3287.153263,3102.685248,2917.853861,1.569091,9977.379883,23.305842,F,-kepler,kepler
3287.19413,3072.250825,3085.865743,2.171015,9974.804688,23.276415,F,-kepler,kepler
3287.214564,3095.812214,3096.962442,1.200373,9975.941406,23.298436,F,-kepler,kepler
3287.234997,3083.023581,3076.789083,1.767958,9973.285156,23.284668,F,-kepler,kepler
3287.255431,3090.989384,3077.643515,1.313085,9969.936523,23.288784,F,-kepler,kepler
3287.275865,3097.069623,3055.932584,1.226033,9957.918945,23.28349,F,-kepler,kepler
3287.296298,3098.898824,3042.17577,1.444236,9960.473633,23.287399,F,-kepler,kepler
3287.316732,3103.584091,3023.587577,1.605249,9950.367188,23.282565,F,-kepler,kepler
3287.337165,3089.205922,2983.640144,1.776982,9937.825195,23.258546,F,-kepler,kepler
3287.357599,3110.619367,2972.902342,1.522186,9936.826172,23.276763,F,-kepler,kepler
3287.378033,3108.901923,2931.292181,1.510292,9939.804688,23.277888,F,-kepler,kepler
3287.398466,3072.608777,2878.312248,1.383776,9932.598633,23.239056,F,-kepler,kepler
3287.439333,3087.456153,3094.708105,1.614541,9939.362305,23.258356,F,-kepler,kepler
3287.459767,2867.113322,2871.726714,10.54329,9928.757812,23.051265,F,-kepler,kepler
3287.480201,3088.748691,3086.05376,1.54967,9926.104492,23.247672,F,-kepler,kepler
3287.500634,3106.008571,3082.867363,1.268336,9926.388672,23.263336,F,-kepler,kepler
3287.521068,3087.481536,3049.177749,1.357584,9927.242188,23.247557,F,-kepler,kepler
3287.541501,3114.755367,3050.327634,1.417861,9919.859375,23.265315,F,-kepler,kepler
3287.561935,3079.538297,2996.795061,1.574478,9912.617188,23.227392,F,-kepler,kepler
3287.582369,3099.688967,2990.382544,0.870559,9917.952148,23.250162,F,-kepler,kepler
3287.602802,3099.497246,2960.231609,1.552005,9900.402344,23.234313,F,-kepler,kepler
3287.623236,3099.470053,2916.243086,1.323928,9896.480469,23.230784,F,-kepler,kepler
3287.643669,3082.277499,2865.438937,1.334672,9900.478516,23.218988,F,-kepler,kepler
3287.684537,3067.971058,3026.343941,3.001114,9892.049805,23.198649,F,-kepler,kepler
3287.70497,3105.183002,3041.333793,1.460563,9887.446289,23.227815,F,-kepler,kepler
3287.725404,3111.437106,3026.749309,1.493392,9883.220703,23.229628,F,-kepler,kepler
3287.745837,3095.58987,2984.133266,1.582009,9875.011719,23.208117,F,-kepler,kepler
3287.766271,3096.00865,2949.149318,1.430126,9874.373047,23.20792,F,-kepler,kepler
3287.786705,3090.205037,2913.261792,1.156907,9872.4375,23.200995,F,-kepler,kepler
3287.807138,3102.729981,2881.983003,0.941887,9892.80957,23.230417,F,-kepler,kepler
3287.827572,3107.287233,2842.418173,1.919648,9864.47168,23.209152,F,-kepler,kepler
3287.92974,3088.798885,3060.35713,2.387336,9847.246094,23.17718,F,-kepler,kepler
3287.950173,3093.862963,3072.098851,2.297508,9850.94043,23.185025,F,-kepler,kepler
3287.970607,3081.402317,3067.731022,2.273293,9837.549805,23.161863,F,-kepler,kepler
3287.991041,3074.163555,3063.740508,2.456551,9840.501953,23.15802,F,-kepler,kepler
3288.011474,3088.003325,3087.180951,1.465988,9842.5,23.172215,F,-kepler,kepler
3288.052342,3093.138976,3101.385806,2.187966,9825.103516,23.161227,F,-kepler,kepler
3288.072775,3087.116866,3100.839769,1.975381,9823.567383,23.15445,F,-kepler,kepler
3288.093209,3088.619139,3109.305386,1.430422,9824.852539,23.156949,F,-kepler,kepler
3288.113642,3099.945083,3132.249046,1.767529,9819.788086,23.162563,F,-kepler,kepler
3288.134076,3073.318071,3086.861919,2.164577,9817.900391,23.136988,F,-kepler,kepler
3288.154509,3080.232136,3104.171673,1.998056,9804.177734,23.130877,F,-kepler,kepler
3288.174943,3091.629606,3108.32908,1.705571,9809.357422,23.145753,F,-kepler,kepler
3288.195377,3087.9638,3104.296947,1.736715,9803.845703,23.137518,F,-kepler,kepler
3288.21581,3087.551013,3094.631168,1.804192,9798.631836,23.132469,F,-kepler,kepler
3288.236244,3081.372035,3084.686745,1.527207,9800.52832,23.128625,F,-kepler,kepler
3288.256678,3075.235451,3070.735484,2.515475,9793.638672,23.116928,F,-kepler,kepler
3288.277111,3093.564651,3080.685474,1.64189,9790.561523,23.130623,F,-kepler,kepler
3288.297545,3106.537855,3084.627176,1.912403,9775.5,23.128748,F,-kepler,kepler
3288.317978,3112.104345,3079.674289,1.531183,9780.991211,23.138673,F,-kepler,kepler
3288.338412,3075.388231,3031.761482,1.856067,9783.033203,23.107538,F,-kepler,kepler
3288.358846,3108.723948,3042.620983,1.726551,9775.793945,23.130974,F,-kepler,kepler
3288.379279,3096.483859,3012.308841,1.661538,9772.77832,23.117276,F,-kepler,kepler
3288.420146,3068.776908,3066.583178,2.325144,9768.623047,23.088641,F,-kepler,kepler
3288.44058,3085.367009,3084.811806,1.437695,9770.870117,23.105575,F,-kepler,kepler
3288.461014,3112.674552,3094.354032,1.316266,9765.444336,23.12523,F,-kepler,kepler
3288.481447,3094.685438,3063.956765,1.256794,9767.598633,23.111008,F,-kepler,kepler
3288.501881,3100.551024,3048.725834,1.537714,9759.376953,23.108891,F,-kepler,kepler
3288.522314,3080.841401,3028.454513,1.866269,9746.896484,23.079951,F,-kepler,kepler
3288.542748,3099.650661,3025.63148,1.648028,9746.90918,23.096877,F,-kepler,kepler
3288.563182,3131.883315,3041.642615,1.275189,9747.672852,23.12652,F,-kepler,kepler
3288.583615,3109.622009,2999.844783,1.462466,9731.277344,23.091788,F,-kepler,kepler
3288.604049,3083.643402,2950.662256,2.918445,9738.583984,23.074993,F,-kepler,kepler
3288.624482,3104.988558,2948.191654,1.174086,9736.729492,23.092524,F,-kepler,kepler
3288.66535,3090.900478,3089.774594,1.513687,9736.389648,23.079548,F,-kepler,kepler
3288.685783,3095.866981,3086.373684,1.157338,9736.585938,23.084192,F,-kepler,kepler
3288.706217,3102.065563,3076.008015,1.194513,9731.478516,23.085173,F,-kepler,kepler
3288.72665,3106.288009,3054.759563,1.359719,9729.783203,23.087446,F,-kepler,kepler
3288.747084,3105.632946,3037.853059,1.143628,9732.589844,23.089381,F,-kepler,kepler
3288.767518,3047.94521,2967.186889,2.746248,9723.248047,23.029026,F,-kepler,kepler
3288.787951,3105.746788,3008.880533,1.473522,9715.008789,23.073669,F,-kepler,kepler
3288.808385,3109.210054,2976.147543,1.833494,9710.608398,23.072825,F,-kepler,kepler
3288.828818,3093.713995,2938.59646,1.545491,9705.860352,23.054601,F,-kepler,kepler
3288.849252,3088.234278,2893.562568,1.851017,9703.081055,23.047161,F,-kepler,kepler
3288.869686,3100.699435,2875.814012,1.720179,9701.236328,23.056727,F,-kepler,kepler
3288.910553,3072.185766,3089.988312,1.703239,9704.943359,23.034378,F,-kepler,kepler
3288.95142,3082.078332,3095.379944,2.046276,9692.276367,23.031877,F,-kepler,kepler
3288.971854,3087.763624,3109.061599,2.350368,9674.213867,23.020716,F,-kepler,kepler
3288.992287,3095.356995,3105.284339,1.616412,9690.339844,23.042099,F,-kepler,kepler
3289.012721,3084.830643,3096.545348,2.030223,9680.205078,23.023474,F,-kepler,kepler
3289.033155,3105.630562,3112.444994,1.273743,9681.703125,23.043574,F,-kepler,kepler
3289.053588,3098.949364,3092.862385,1.316419,9680.910156,23.036839,F,-kepler,kepler
3289.074022,3082.337697,3067.903363,1.679524,9673.699219,23.015357,F,-kepler,kepler
3289.094455,3100.410567,3063.085711,1.377938,9673.787109,23.031735,F,-kepler,kepler
3289.114889,3076.106673,3031.62642,2.058289,9665.28125,23.002138,F,-kepler,kepler
3289.155756,3094.849031,3112.110932,1.784593,9655.914062,23.010599,F,-kepler,kepler
3289.17619,3106.679704,3115.384596,1.442518,9665.358398,23.029788,F,-kepler,kepler
3289.196623,3102.883936,3111.42306,1.317424,9657.844727,23.01959,F,-kepler,kepler
3289.217057,3084.409987,3090.526249,1.420039,9649.049805,22.994981,F,-kepler,kepler
3289.237491,3089.326773,3084.588653,1.701807,9649.65625,22.999967,F,-kepler,kepler
3289.257924,3120.984539,3109.472759,1.290032,9651.365234,23.030069,F,-kepler,kepler
3289.278358,3081.566912,3064.689596,1.411178,9649.591797,22.992903,F,-kepler,kepler
3289.298791,3093.752934,3061.738509,1.697112,9638.572266,22.993956,F,-kepler,kepler
3289.319225,3099.750798,3045.891646,1.380382,9638.865234,22.999636,F,-kepler,kepler
3289.339659,3108.5114,3041.093222,0.738012,9636.931641,23.005798,F,-kepler,kepler
3289.360092,3118.792088,3037.101976,1.283644,9622.647461,23.002185,F,-kepler,kepler
3289.400959,3127.770116,3133.71469,1.789134,9619.171875,23.007151,F,-kepler,kepler
3289.421393,3089.174937,3096.411853,1.377137,9619.21875,22.972336,F,-kepler,kepler
3289.441827,3099.113219,3102.931941,1.384043,9613.892578,22.976505,F,-kepler,kepler
3289.46226,3086.218747,3088.894133,1.114652,9617.289062,22.96792,F,-kepler,kepler
3289.482694,3103.575181,3096.169896,0.997501,9618.854492,22.985019,F,-kepler,kepler
3289.503127,3088.611222,3062.547379,1.763142,9618.351562,22.971043,F,-kepler,kepler
3289.523561,3100.383234,3058.004618,1.566958,9606.047852,22.970563,F,-kepler,kepler
3289.543995,3105.883017,3032.962324,1.678034,9594.688477,22.965266,F,-kepler,kepler
3289.564428,3088.64345,2999.596796,1.505179,9595.242188,22.950175,F,-kepler,kepler
3289.584862,3119.73328,2986.562196,1.516658,9586.991211,22.970828,F,-kepler,kepler
3289.605295,3093.211841,2947.662263,1.481083,9589.972656,22.94954,F,-kepler,kepler
3289.646163,3111.171756,3122.958552,1.257192,9586.341797,22.962501,F,-kepler,kepler
3289.666596,3098.491242,3100.646967,1.659699,9579.554688,22.944891,F,-kepler,kepler
3289.68703,3093.426277,3090.768402,1.734863,9577.632812,22.938568,F,-kepler,kepler
3289.707464,3104.259519,3082.420398,1.779309,9582.060547,22.952377,F,-kepler,kepler
3289.727897,3091.393463,3061.57234,1.763928,9575.816406,22.935083,F,-kepler,kepler
3289.748331,3107.708902,3037.49108,1.253208,9575.026367,22.949134,F,-kepler,kepler
3289.768764,3091.413573,3004.345931,1.357609,9572.236328,22.93186,F,-kepler,kepler
3289.789198,3118.045918,2993.011866,1.276504,9566.667969,22.950924,F,-kepler,kepler
3289.809631,3092.688864,2941.325625,1.377332,9555.729492,22.918065,F,-kepler,kepler
3289.830065,3105.840635,2915.502139,1.948933,9551.762695,22.926385,F,-kepler,kepler
3289.911799,3093.762764,3105.694777,1.50141,9553.385742,22.916915,F,-kepler,kepler
3289.932233,3099.243072,3106.441699,1.430209,9544.817383,22.914117,F,-kepler,kepler
3289.952667,3086.066942,3089.494871,1.896747,9538.567383,22.896508,F,-kepler,kepler
3289.9731,3094.101484,3093.849806,1.813688,9537.802734,22.903099,F,-kepler,kepler
3289.993534,3084.454736,3076.318105,1.506557,9547.616211,22.90325,F,-kepler,kepler
3290.013968,3098.039059,3076.643539,1.339009,9548.788086,22.916624,F,-kepler,kepler
3290.034401,3090.921164,3060.969883,2.117272,9522.036133,22.885916,F,-kepler,kepler
3290.054835,3103.475917,3052.499262,1.552683,9533.633789,22.907818,F,-kepler,kepler
3290.075268,3117.171941,3049.901481,1.078977,9527.919922,22.915051,F,-kepler,kepler
3290.095702,3106.244975,3016.696358,1.616887,9525.797852,22.903225,F,-kepler,kepler
3290.136569,3096.853883,3100.422246,1.909388,9510.746094,22.881055,F,-kepler,kepler
3290.157003,3082.211461,3086.259572,0.892728,9529.853516,22.885107,F,-kepler,kepler
3290.177436,3091.918222,3082.459357,1.454357,9512.579102,22.87824,F,-kepler,kepler
3290.19787,3091.75556,3071.805773,1.3575,9516.522461,22.881671,F,-kepler,kepler
3290.218304,3116.581497,3083.635128,1.273518,9510.365234,22.898604,F,-kepler,kepler
3290.238737,3096.624499,3053.761295,1.145144,9509.587891,22.879796,F,-kepler,kepler
3290.259171,3122.950082,3062.423739,1.017772,9499.480469,22.894509,F,-kepler,kepler
3290.279604,3091.336177,3011.510819,1.634288,9500.543945,22.866786,F,-kepler,kepler
3290.300038,3084.361509,2996.867672,1.897719,9484.408203,22.845792,F,-kepler,kepler
3290.320472,3108.63981,2997.7298,1.287623,9483.326172,22.866864,F,-kepler,kepler
3290.340905,3100.98651,2965.889294,1.260704,9482.321289,22.859001,F,-kepler,kepler
3290.381772,3110.358407,3095.191869,1.107708,9482.538086,22.867709,F,-kepler,kepler
3290.402206,3091.808221,3075.534792,1.399179,9474.878906,22.843899,F,-kepler,kepler
3290.42264,3097.737402,3058.94733,1.247853,9476.676758,22.850922,F,-kepler,kepler
3290.443073,3099.167521,3048.65643,1.60376,9460.072266,22.83713,F,-kepler,kepler
3290.463507,3148.501782,3080.840493,1.100527,9471.357422,22.892177,F,-kepler,kepler
3290.48394,3107.97644,3019.299601,1.455718,9465.505859,22.850075,F,-kepler,kepler
3290.504374,3100.386336,2992.042733,1.550231,9453.629883,22.83238,F,-kepler,kepler
3290.524808,3093.455512,2961.730462,1.114347,9458.175781,22.830211,F,-kepler,kepler
3290.545241,3098.807182,2935.686034,1.038636,9456.162109,22.833247,F,-kepler,kepler
3290.565675,3093.222465,2897.698317,1.766342,9446.523438,22.819399,F,-kepler,kepler
3290.586108,3118.860069,2892.166261,1.612953,9443.586914,22.840045,F,-kepler,kepler
3290.626976,3087.28314,3079.909713,1.361106,9441.338867,22.809276,F,-kepler,kepler
3290.647409,3068.39074,3066.661405,2.245307,9434.994141,22.786291,F,-kepler,kepler
3290.667843,3093.638252,3076.350053,1.273137,9431.84082,22.806414,F,-kepler,kepler
3290.688277,3109.016482,3065.645989,1.666455,9432.723633,22.821214,F,-kepler,kepler
3290.70871,3081.535434,3034.599412,1.300806,9439.427734,22.802303,F,-kepler,kepler
